row/col,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
77,,,,,,,,,,,,,,,P04,P04,P04,P02,P04,P04,P04,P04,P04,P04,P04,P04,P03,P03,P05,P07,P05,P09,P09,P12,P12,P05,P12,P12,P09,P08,P14,P16,P18,P19,P23,P23,P23,P23,P23,P23,P23,P23,P23,P23,P23,P23,P18,P16,P16,P10,P02,P02,P02,P02,P02,P02,P14,P04,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,P04,,,,,,,,,P04,P04,P04,P03,P02,P05,P09,P09,P09,P07,P12,P12,P12,P08,P14,P16,P16,P16,P16,P19,P19,P23,P23,P23,P23,P23,P23,P23,P19,P16,P16,P16,P10,P01,P02,P02,P02,P02,P02,P04,P04,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P04,P02,P03,P03,P05,P05,P05,P09,P12,P11,P08,P18,P16,P16,P16,P16,P16,P16,P16,P23,P23,P23,P23,P23,P16,P16,P16,P16,P06,P01,P01,P02,P02,P02,P02,P04,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P04,P04,P01,P07,P07,P05,P05,P09,P10,P04,P16,P16,P16,P16,P16,P16,P16,P16,P18,P23,P23,P23,P16,P16,P14,P10,P02,P01,P01,P01,P02,P01,P01,P04,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P04,P07,P07,P07,P03,P05,P08,P01,P01,P16,P16,P16,P16,P16,P16,P16,P19,P19,P19,P16,P16,P10,P01,P01,P01,P01,P01,P01,P01,P01,P02,P04,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P04,P12,P07,P01,P02,P04,P04,P01,P04,P16,P16,P16,P16,P14,P10,P10,P14,P14,P10,P04,P01,P01,P01,P01,P01,P01,P01,P02,P01,P02,P02,P04,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P04,P07,P07,P01,P01,P04,P04,P01,P01,P10,P10,P04,P02,P02,P02,P02,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P02,P02,P02,P02,P02,P04,,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P04,P03,P03,P01,P01,P01,P08,P01,P01,P01,P01,P01,P01,P02,P02,P02,P02,P02,P01,P01,P01,P01,P01,P01,P02,P01,P02,P02,P02,P02,P02,P04,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P04,P03,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P02,P02,P02,P02,P02,P02,P02,P01,P01,P01,P01,P02,P02,P02,P02,P02,P02,P02,P04,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P04,P03,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P02,P02,P02,P02,P02,P02,P02,P02,P02,P02,P02,P02,P02,P02,P02,P03,P03,P04,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,P04,,,,,,,,,,,,,,,,,,,,
